"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Enhancement layer switching for scalable video coding,5083521079490282061
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Finding perfect rendezvous on the go: accurate mobile visual localization and its applications to routing,3447930161502181462
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Accelerating video decoding using a graphics processing unit,10353110375741710909
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Lifting-based wavelet transform with directionally spatial prediction,14087269655383258623
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Socialtransfer: cross-domain transfer learning from social streams for media applications,17567518881339714797
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Guided random seek support for media streaming,514953880939252135
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Automatic image quality improvement for videoconferencing,4279166404022408179
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,A low-complexity screen compression scheme for interactive screen sharing,10185417598227291610
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Video search re-ranking via multi-graph propagation,7948060923632577898
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Learning to video search rerank via pseudo preference feedback,18176730856944966043
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Complexity-constrained H. 264 video encoding,13485613337027096828
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Accelerated video encoding using a graphics processing unit,8385547084142624195
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Contextual video recommendation by multimodal relevance and user feedback,7342275264554333364
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,A high-performanance remote computing platform,10112926001307488059
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Image-based semantic distance,5714813360080080755
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Image-based CAPTCHA exploiting context in object recognition,3895477656247790455
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Capture-intention detection for video content analysis,12769834999072406748
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Fully scalable encryption for scalable multimedia,14692407189265168321
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Seamless switching of scalable video bitstreams for efficient streaming,9941710895071243922
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,When recommendation meets mobile: contextual and personalized recommendation on the go,13553974864315953479
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Probabilistic multimodality fusion for event based home photo clustering,11507298773110977990
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Encryption and authentication for scalable multimedia: Current state of the art and challenges,12368489952700217093
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Using a proxy server for a mobile browser,13399942413580992872
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Digital rights management system,11710174483313027050
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Drifting reduction and macroblock-based control in progressive fine granularity scalable video coding,15868289757586750474
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Probabilistic sequential POIs recommendation via check-in data,15288433967619833585
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Accelerated video encoding using a graphics processing unit,8129748165608035180
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Contextual in-image advertising,11923529712927466282
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,System and method for interactive multi-view video,8751560861907689667
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Automatic video object extraction,10038292808737966621
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,In-Text Embedded Advertising,3480848210602662146
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Efficient implementation of block-based transform on graphics processing unit,17983031614124772279
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Smart Video Presentation,15109278253126893768
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Method and apparatus for reducing breathing artifacts in compressed video,14521689403952469123
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Optimization techniques for data compression,10829907178017150995
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Advanced motion threading for 3D wavelet video coding,2967605757289161688
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Optimized cartesian k-means,1885668657893808172
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Arbitrarily shaped video object coding by wavelet,15709572412174822144
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Home cloud with virtualized input and output roaming over network,15784887433860321015
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Home cloud with virtualized input and output roaming over network,15784887433860321015
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Modeling social strength in social media community via kernel-based learning,3675352908622691553
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Image search by concept map,14783224873089761908
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Video image quality,15470515411231700484
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,4-D wavelet-based multiview video coding,12775437798894591809
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,3D sub-band video coding using barbell lifting,7926795412855469110
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Methods and apparatuses for use in switching between streaming video bitstreams,944019905934818563
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,The role of attractiveness in web image search,3281375486808903262
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Congestion control mechanism for streaming media,8163812374420604402
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Annotation for free: Video tagging by mining user search behavior,6284314378530034153
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Cooperative rendering cache for mobile browser,11515905169012707127
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Cooperative rendering cache for mobile browser,11515905169012707127
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Spatial scalability in 3D sub-band decoding of SDMCTF-encoded video,3312652206723521788
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Query-driven iterated neighborhood graph search for large scale indexing,10271551893629335833
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,VideoSense: A contextual in-video advertising system,9340496238597069873
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Coherent image annotation by learning semantic distance,5839397383826250597
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,VideoSense: a contextual video advertising system,9340496238597069873
"Shipeng Li, Ph.D., IEEE Fellow, IEAS Academician",2sQYtYwAAAAJ,Efficient and fully scalable encryption for MPEG-4 FGS,5005797352691657008
Pedro Larrañaga,iTlD56SV03AC,A review of feature selection techniques in bioinformatics,11372466769267737708
Pedro Larrañaga,iTlD56SV03AC,Estimation of distribution algorithms: A new tool for evolutionary computation,12224901049868517656
Pedro Larrañaga,iTlD56SV03AC,An empirical comparison of four initialization methods for the k-means algorithm,8155332027493021843
Pedro Larrañaga,iTlD56SV03AC,Genetic algorithms for the travelling salesman problem: A review of representations and operators,6383940643279358958
Pedro Larrañaga,iTlD56SV03AC,Machine learning in bioinformatics,14131004482108805869
Pedro Larrañaga,iTlD56SV03AC,New insights into the classification and nomenclature of cortical GABAergic interneurons,7682841256681839594
Pedro Larrañaga,iTlD56SV03AC,Structure learning of Bayesian networks by genetic algorithms: A performance analysis of control parameters,12583668257352105497
Pedro Larrañaga,iTlD56SV03AC,Filter versus wrapper gene selection approaches in DNA microarray domains,961058986027799783
Pedro Larrañaga,iTlD56SV03AC,Towards a new evolutionary computation: advances on estimation of distribution algorithms,8609474115835743597
Pedro Larrañaga,iTlD56SV03AC,Towards a new evolutionary computation: advances on estimation of distribution algorithms,8609474115835743597
Noah A. Smith,TjdFs3EAAAAJ,From tweets to polls: Linking text sentiment to public opinion time series,4397660084205421519
Noah A. Smith,TjdFs3EAAAAJ,"Part-of-speech tagging for Twitter: Annotation, features, and experiments",18210696637056143703
Noah A. Smith,TjdFs3EAAAAJ,The web as a parallel corpus,7963020701162337896
Noah A. Smith,TjdFs3EAAAAJ,A latent variable model for geographic lexical variation,12717233323225390996
Noah A. Smith,TjdFs3EAAAAJ,Improved part-of-speech tagging for online conversational text with word clusters,1899427335040502113
Noah A. Smith,TjdFs3EAAAAJ,Retrofitting word vectors to semantic lexicons,621044119810582816
Noah A. Smith,TjdFs3EAAAAJ,Transition-based dependency parsing with stack long short-term memory,14180674818440394404
Noah A. Smith,TjdFs3EAAAAJ,"A simple, fast, and effective reparameterization of IBM model 2",13560076980956479370
Noah A. Smith,TjdFs3EAAAAJ,Better hypothesis testing for statistical machine translation: Controlling for optimizer instability,1355716994598353341
Noah A. Smith,TjdFs3EAAAAJ,What is the Jeopardy model? A quasi-synchronous grammar for QA,12367720831920041291
Noah A. Smith,TjdFs3EAAAAJ,Contrastive estimation: Training log-linear models on unlabeled data,2440284825741919492
Noah A. Smith,TjdFs3EAAAAJ,Statistical machine translation: Final report,12089911014304769718
Noah A. Smith,TjdFs3EAAAAJ,Censorship and deletion practices in Chinese social media,77105235217460124
Noah A. Smith,TjdFs3EAAAAJ,Recurrent neural network grammars,17254773880942992584
Noah A. Smith,TjdFs3EAAAAJ,Frame-semantic parsing,15091034731055591936
Noah A. Smith,TjdFs3EAAAAJ,"Tree edit models for recognizing textual entailments, paraphrases, and answers to questions",12760264860183380210
Noah A. Smith,TjdFs3EAAAAJ,Improved transition-based parsing by modeling characters instead of words with LSTMs,14400794765925169201
Noah A. Smith,TjdFs3EAAAAJ,Movie reviews and revenues: An experiment in text regression,6634097985211961469
Noah A. Smith,TjdFs3EAAAAJ,Good question! statistical ranking for question generation,8768117100950258981
Noah A. Smith,TjdFs3EAAAAJ,Predicting risk from financial reports with regression,385208274053750866
Noah A. Smith,TjdFs3EAAAAJ,Paraphrase identification as probabilistic quasi-synchronous recognition,2837406912411737543
Noah A. Smith,TjdFs3EAAAAJ,Contextualized sarcasm detection on twitter,7573256710339512820
Noah A. Smith,TjdFs3EAAAAJ,Probabilistic frame-semantic parsing,7253695107719356742
Noah A. Smith,TjdFs3EAAAAJ,Author age prediction from text using linear regression,14805729407605667722
Noah A. Smith,TjdFs3EAAAAJ,Concise integer linear programming formulations for dependency parsing,1604935523684283314
Noah A. Smith,TjdFs3EAAAAJ,A dependency parser for tweets,16566801204944631951
Noah A. Smith,TjdFs3EAAAAJ,A discriminative graph-based parser for the abstract meaning representation,14867602032907813766
Noah A. Smith,TjdFs3EAAAAJ,Turning on the turbo: Fast third-order non-projective turbo parsers,11427192548946357671
Noah A. Smith,TjdFs3EAAAAJ,Massively multilingual word embeddings,15334829943297798023
Noah A. Smith,TjdFs3EAAAAJ,Annotation artifacts in natural language inference data,1317984343761015094
Noah A. Smith,TjdFs3EAAAAJ,Toward abstractive summarization using semantic representations,4731361455028710225
Noah A. Smith,TjdFs3EAAAAJ,Linguistic structure prediction,4116322909961601900
Noah A. Smith,TjdFs3EAAAAJ,Softmax-margin CRFs: Training log-linear models with cost functions,17416854503788349176
Noah A. Smith,TjdFs3EAAAAJ,Learning latent personas of film characters,11476795388361552505
Noah A. Smith,TjdFs3EAAAAJ,Diffusion of lexical change in social media,16191426427197324017
Noah A. Smith,TjdFs3EAAAAJ,"Many languages, one parser",12564317758186692290
Noah A. Smith,TjdFs3EAAAAJ,Turbo parsers: Dependency parsing by approximate variational inference,17510062936324257368
Noah A. Smith,TjdFs3EAAAAJ,Predicting response to political blog posts with topic models,13888441785166917199
Noah A. Smith,TjdFs3EAAAAJ,Shared logistic normal distributions for soft parameter tying in unsupervised grammar induction,11814632549335881365
Noah A. Smith,TjdFs3EAAAAJ,Nonextensive information theoretic kernels on measures,1590268028938726590
Noah A. Smith,TjdFs3EAAAAJ,Discovering sociolinguistic associations with structured sparsity,4343408682755679584
Noah A. Smith,TjdFs3EAAAAJ,A bayesian mixed effects model of literary character,12091136184065238877
Noah A. Smith,TjdFs3EAAAAJ,An Augmented Lagrangian Approach to Constrained MAP Inference.,5875282073826026421
Noah A. Smith,TjdFs3EAAAAJ,Sparse overcomplete word vector representations,2651052771717159375
Noah A. Smith,TjdFs3EAAAAJ,Question generation via overgenerating transformations and ranking,12530586027368747001
Noah A. Smith,TjdFs3EAAAAJ,Summarization with a joint model for sentence extraction and compression,15740129494854557231
Noah A. Smith,TjdFs3EAAAAJ,Compiling Comp Ling: Practical weighted dynamic programming and the Dyna language,15702714314519510930
Noah A. Smith,TjdFs3EAAAAJ,What’s worthy of comment? Content and comment volume in political blogs,2738941655156263134
Noah A. Smith,TjdFs3EAAAAJ,Stacking dependency parsers,1845477823072890388
Noah A. Smith,TjdFs3EAAAAJ,Semi-supervised frame-semantic parsing for unknown predicates,12495264369487465151
Noah A. Smith,TjdFs3EAAAAJ,Bilingual parsing with factored estimation: Using English to parse Korean,4824337095908478904
Noah A. Smith,TjdFs3EAAAAJ,Measuring ideological proportions in political speeches,14707487769013352872
Noah A. Smith,TjdFs3EAAAAJ,Unsupervised structure prediction with non-parallel multilingual guidance,9126001514127719685
Noah A. Smith,TjdFs3EAAAAJ,Linguistic knowledge and transferability of contextual representations,7557710226921212137
Noah A. Smith,TjdFs3EAAAAJ,Annealing structural bias in multilingual weighted grammar induction,9726331559663087108
Noah A. Smith,TjdFs3EAAAAJ,Extracting simplified statements for factual question generation,15744444977903548579
Noah A. Smith,TjdFs3EAAAAJ,Narrative framing of consumer sentiment in online restaurant reviews,11593179784622341248
Noah A. Smith,TjdFs3EAAAAJ,Guiding unsupervised grammar induction using contrastive estimation,9474773956527842327
Noah A. Smith,TjdFs3EAAAAJ,Dual decomposition with many overlapping components,4711279635650612892
Noah A. Smith,TjdFs3EAAAAJ,What Do Recurrent Neural Network Grammars Learn About Syntax?,10539779986608577431
Noah A. Smith,TjdFs3EAAAAJ,Sampling uniformly from the unit simplex,9694389742655474380
Noah A. Smith,TjdFs3EAAAAJ,Structured ramp loss minimization for machine translation,14584730824265315099
Noah A. Smith,TjdFs3EAAAAJ,Structured sparsity in structured prediction,9178396024160794900
Noah A. Smith,TjdFs3EAAAAJ,Segmental recurrent neural networks,1202322311739349483
Noah A. Smith,TjdFs3EAAAAJ,Logistic normal priors for unsupervised probabilistic grammar induction,15439570029194642880
Noah A. Smith,TjdFs3EAAAAJ,Parsing with soft and hard constraints on dependency length,15287606890798370940
Noah A. Smith,TjdFs3EAAAAJ,Discriminative Lexical Semantic Segmentation with Gaps: Running the MWE Gamut,5996621084466602071
Noah A. Smith,TjdFs3EAAAAJ,Predicting the NFL using Twitter,15086201331178493196
Noah A. Smith,TjdFs3EAAAAJ,The media frames corpus: Annotations of frames across issues,2636026020084214327
Noah A. Smith,TjdFs3EAAAAJ,Predicting a scientific community's response to an article,2582245217002698444
Noah A. Smith,TjdFs3EAAAAJ,Rich source-side context for statistical machine translation,17214277430756684154
Noah A. Smith,TjdFs3EAAAAJ,Conditional random field autoencoders for unsupervised structured prediction,16793416702785092828
Noah A. Smith,TjdFs3EAAAAJ,Probabilistic models of nonprojective dependency trees,5051558439995136133
Noah A. Smith,TjdFs3EAAAAJ,Context-based morphological disambiguation with random fields,4563543616631971730
Noah A. Smith,TjdFs3EAAAAJ,Deep multitask learning for semantic dependency parsing,5003500619495451419
Noah A. Smith,TjdFs3EAAAAJ,The usable privacy policy project,12147425252006857953
Noah A. Smith,TjdFs3EAAAAJ,Textual predictors of bill survival in congressional committees,7384863990222799172
Noah A. Smith,TjdFs3EAAAAJ,Novel estimation methods for unsupervised discovery of latent structure in natural language text,1311386266590626457
Noah A. Smith,TjdFs3EAAAAJ,Translating into morphologically rich languages with synthetic phrases,15657784197068524292
Noah A. Smith,TjdFs3EAAAAJ,Distributed representations of geographically situated language,6927619400456706450
Noah A. Smith,TjdFs3EAAAAJ,Learning to Extract International Relations from Political Context,11784168045723044310
Noah A. Smith,TjdFs3EAAAAJ,An exact dual decomposition algorithm for shallow semantic parsing with constraints,7766281928797757455
Noah A. Smith,TjdFs3EAAAAJ,Shedding (a thousand points of) light on biased language,7483987533164144442
Noah A. Smith,TjdFs3EAAAAJ,Annealing techniques for unsupervised statistical language learning,904990231222905107
Noah A. Smith,TjdFs3EAAAAJ,Segmental Recurrent Neural Networks for End-to-end Speech Recognition,2804989904933233599
Noah A. Smith,TjdFs3EAAAAJ,Comprehensive annotation of multiword expressions in a social web corpus,11472297808973977275
Noah A. Smith,TjdFs3EAAAAJ,Recall-oriented learning of named entities in Arabic Wikipedia,4722570102115404488
Noah A. Smith,TjdFs3EAAAAJ,Weighted and probabilistic context-free grammars are equally expressive,6534359324125165803
Noah A. Smith,TjdFs3EAAAAJ,Generation from Abstract Meaning Representation using Tree Transducers,6537195948368200647
Noah A. Smith,TjdFs3EAAAAJ,Atomic: An atlas of machine commonsense for if-then reasoning,14562284695601664451
Noah A. Smith,TjdFs3EAAAAJ,Unsupervised word alignment with arbitrary features,12770003313510972856
Noah A. Smith,TjdFs3EAAAAJ,Preference grammars: Softening syntactic constraints to improve statistical machine translation,8063579274150881293
Noah A. Smith,TjdFs3EAAAAJ,Joint morphological and syntactic disambiguation,10195002336598404226
Noah A. Smith,TjdFs3EAAAAJ,To tune or not to tune? adapting pretrained representations to diverse tasks,15549536340992536973
Noah A. Smith,TjdFs3EAAAAJ,Neural discourse structure for text categorization,9953556236852308882
Noah A. Smith,TjdFs3EAAAAJ,Training with Exploration Improves a Greedy Stack-LSTM Parser,6315169300565610045
Noah A. Smith,TjdFs3EAAAAJ,AD3 alternating directions dual decomposition for MAP inference in graphical models,3422448767885717877
Noah A. Smith,TjdFs3EAAAAJ,Computational text analysis for social science: Model assumptions and complexity,16734952425133982960
Noah A. Smith,TjdFs3EAAAAJ,SEMAFOR: Frame argument resolution with log-linear models,3569672078968209017
Noah A. Smith,TjdFs3EAAAAJ,Mapping the geographical diffusion of new words,11470732579002933206
Noah A. Smith,TjdFs3EAAAAJ,Rating computer-generated questions with Mechanical Turk,15393934001829079912
Noah A. Smith,TjdFs3EAAAAJ,Neural cross-lingual named entity recognition with minimal resources,13425924606577320894
Noah A. Smith,TjdFs3EAAAAJ,Frame-semantic parsing with softmax-margin segmental rnns and a syntactic scaffold,63489789368496154
Noah A. Smith,TjdFs3EAAAAJ,Crowdsourcing annotations for websites' privacy policies: Can it really work?,5260247484439083787
Noah A. Smith,TjdFs3EAAAAJ,Linguistic structured sparsity in text categorization,10520186392727230218
Noah A. Smith,TjdFs3EAAAAJ,Nonparametric word segmentation for machine translation,16096005199250540618
Noah A. Smith,TjdFs3EAAAAJ,Distributed asynchronous online learning for natural language processing,7021726966049599062
Noah A. Smith,TjdFs3EAAAAJ,Dynamic entity representations in neural language models,10905656446364453675
Noah A. Smith,TjdFs3EAAAAJ,Frame-semantic role labeling with heterogeneous annotations,14778349638521109017
Noah A. Smith,TjdFs3EAAAAJ,Learning word representations with hierarchical sparse coding,8486666919681513100
Noah A. Smith,TjdFs3EAAAAJ,Online learning of structured predictors with multiple kernels,2343544025805024642
Noah A. Smith,TjdFs3EAAAAJ,Dyna: A declarative language for implementing dynamic programs,13675184403743200120
Noah A. Smith,TjdFs3EAAAAJ,Graph-based lexicon expansion with sparsity-inducing penalties,11702544391121537123
Noah A. Smith,TjdFs3EAAAAJ,SOUR CREAM: Toward semantic processing of recipes,2187671212766908832
Noah A. Smith,TjdFs3EAAAAJ,Distilling an Ensemble of Greedy Dependency Parsers into One MST Parser,9589362264748106680
Noah A. Smith,TjdFs3EAAAAJ,Making the most of bag of words: Sentence regularization with alternating direction method of multipliers,18260692760065701708
Noah A. Smith,TjdFs3EAAAAJ,Polyhedral outer approximations with application to natural language parsing,6752998286643950435
Noah A. Smith,TjdFs3EAAAAJ,Unsupervised discovery of biographical structure from text,15953765931501011440
Noah A. Smith,TjdFs3EAAAAJ,Green AI,13429146997416136389
Noah A. Smith,TjdFs3EAAAAJ,Variational inference for adaptor grammars,17851754955076906296
Noah A. Smith,TjdFs3EAAAAJ,A corpus and model integrating multiword expressions and supersenses,15424931089189156133
Noah A. Smith,TjdFs3EAAAAJ,Identifying media frames and frame dynamics within and across policy issues,13782254085716074984
Noah A. Smith,TjdFs3EAAAAJ,SEMAFOR 1.0: A probabilistic frame-semantic parser,5112797843941334169
Noah A. Smith,TjdFs3EAAAAJ,Neural text generation in stories using entity representations as context,14104683731447446967
Noah A. Smith,TjdFs3EAAAAJ,Unsupervised alignment of privacy policies using hidden markov models,12734805934141708611
Noah A. Smith,TjdFs3EAAAAJ,"Greedy, Joint Syntactic-Semantic Parsing with Stack LSTMs",7165913214908987822
Noah A. Smith,TjdFs3EAAAAJ,Covariance in unsupervised learning of probabilistic grammars,6467884665017174043
Noah A. Smith,TjdFs3EAAAAJ,Vine parsing and minimum risk reranking for speed and precision,2543274408470836493
Noah A. Smith,TjdFs3EAAAAJ,The effect of different writing tasks on linguistic style: A case study of the ROC story cloze task,8140444687382345970
Noah A. Smith,TjdFs3EAAAAJ,Extractive summarization by maximizing semantic volume,4513728574592880272
Noah A. Smith,TjdFs3EAAAAJ,A step towards usable privacy policy: Automatic alignment of privacy statements,12678906094683703110
Noah A. Smith,TjdFs3EAAAAJ,Is Attention Interpretable?,12811359846297085167
Noah A. Smith,TjdFs3EAAAAJ,Coarse lexical semantic annotation with supersenses: an Arabic case study,202379480255292880
Noah A. Smith,TjdFs3EAAAAJ,Feature-rich translation by quasi-synchronous lattice parsing,2988782741041090993
Noah A. Smith,TjdFs3EAAAAJ,Nonextensive entropic kernels,13158713861947459761
Noah A. Smith,TjdFs3EAAAAJ,Wider pipelines: N-best alignments and parses in MT training,9994624296928116484
Noah A. Smith,TjdFs3EAAAAJ,From words to corpora: Recognizing translation,18379354085355431073
Noah A. Smith,TjdFs3EAAAAJ,Creative writing with a machine in the loop: Case studies on slogans and stories,10902280765040185559
Noah A. Smith,TjdFs3EAAAAJ,CMU at SemEval-2016 task 8: Graph-based AMR parsing with infinite ramp loss,12483347608593102775
Noah A. Smith,TjdFs3EAAAAJ,Cairo: An Alignment Visualization Tool.,16250846631629461463
Noah A. Smith,TjdFs3EAAAAJ,"Event2mind: Commonsense inference on events, intents, and reactions",14336147566286147496
Noah A. Smith,TjdFs3EAAAAJ,Bayesian optimization of text representations,1859400924373480897
Noah A. Smith,TjdFs3EAAAAJ,Automatic categorization of privacy policies: A pilot study,11295274240456856911
Noah A. Smith,TjdFs3EAAAAJ,Information content of public firm disclosures and the Sarbanes-Oxley Act,1150718836450470982
Noah A. Smith,TjdFs3EAAAAJ,An empirical comparison of parsing methods for stanford dependencies,9358626754062916395
Noah A. Smith,TjdFs3EAAAAJ,Concavity and initialization for unsupervised dependency parsing,364510367549558185
Noah A. Smith,TjdFs3EAAAAJ,Relative keyboard input system,1322067812879578662
Noah A. Smith,TjdFs3EAAAAJ,Hierarchical character-word models for language identification,2894341719077443094
Noah A. Smith,TjdFs3EAAAAJ,Viterbi training for PCFGs: Hardness results and competitiveness of uniform initialization,13946494023559502664
Noah A. Smith,TjdFs3EAAAAJ,Syntactic scaffolds for semantic structures,540756447945860933
Noah A. Smith,TjdFs3EAAAAJ,Sounding board–university of washington’s alexa prize submission,13995902114122655199
Noah A. Smith,TjdFs3EAAAAJ,Open extraction of fine-grained political statements,16275523972789994477
Noah A. Smith,TjdFs3EAAAAJ,Word salad: Relating food prices and descriptions,1962707130172760581
Noah A. Smith,TjdFs3EAAAAJ,The risk of racial bias in hate speech detection,8299323948814767436
Noah A. Smith,TjdFs3EAAAAJ,A framework for (under) specifying dependency syntax without overloading annotators,18123643574927342714
Noah A. Smith,TjdFs3EAAAAJ,Favor short dependencies: Parsing with soft and hard constraints on dependency length,14122847387370282574
Noah A. Smith,TjdFs3EAAAAJ,Transliteration by sequence labeling with lattice encodings and reranking,7511358295442501567
Noah A. Smith,TjdFs3EAAAAJ,Analyzing framing through the casts of characters in the news,7255956429396963912
Noah A. Smith,TjdFs3EAAAAJ,The utility of text: the case of Amicus briefs and the Supreme Court,16882256387212313578
Noah A. Smith,TjdFs3EAAAAJ,A mixture model of demographic lexical variation,432377116057491454
Noah A. Smith,TjdFs3EAAAAJ,Question generation as a competitive undergraduate course project,13789720959892947093
Noah A. Smith,TjdFs3EAAAAJ,Log-linear models,10455871109447353600
Noah A. Smith,TjdFs3EAAAAJ,Story cloze task: Uw nlp system,13872025140838509118
Noah A. Smith,TjdFs3EAAAAJ,"Modeling user arguments, interactions, and attributes for stance prediction in online debate forums",18391400659661976692
Noah A. Smith,TjdFs3EAAAAJ,Dynamic language models for streaming text,5923169526380135308
Noah A. Smith,TjdFs3EAAAAJ,Knowledge-rich morphological priors for bayesian language models,13525453932404503186
Noah A. Smith,TjdFs3EAAAAJ,Online multiple kernel learning for structured prediction,13126490356226365952
Noah A. Smith,TjdFs3EAAAAJ,Learning structured classifiers with dual coordinate ascent,7076174058209923669
Noah A. Smith,TjdFs3EAAAAJ,Inoculation by Fine-Tuning: A Method for Analyzing Challenge Datasets,2951890654323713758
Noah A. Smith,TjdFs3EAAAAJ,Learning Joint Semantic Parsers from Disjoint Data,15813230688866904792
Noah A. Smith,TjdFs3EAAAAJ,End-to-end neural segmental models for speech recognition,5958663001011101663
Noah A. Smith,TjdFs3EAAAAJ,Learning topics and positions from debatepedia,2554950922603582187
Noah A. Smith,TjdFs3EAAAAJ,World vaping day: contextualizing vaping culture in online social media using a mixed methods approach,5502094463082074947
Noah A. Smith,TjdFs3EAAAAJ,Sounding board: A user-centric and content-driven social chatbot,16971568401632915690
Noah A. Smith,TjdFs3EAAAAJ,A neural framework for generalized topic models,3236338952299263297
Noah A. Smith,TjdFs3EAAAAJ,Multitask learning with CTC and segmental CRF for speech recognition,17932909714580683141
Noah A. Smith,TjdFs3EAAAAJ,A neural model for language identification in code-switched tweets,10261322853881645105
Noah A. Smith,TjdFs3EAAAAJ,Transforming dependencies into phrase structures,3005119501990584980
Noah A. Smith,TjdFs3EAAAAJ,Discovering demographic language variation,8948122500528994740
Noah A. Smith,TjdFs3EAAAAJ,Show your work: Improved reporting of experimental results,10445521339663022759
Noah A. Smith,TjdFs3EAAAAJ,Rational recurrences,9530262966814951719
